disk_total_id,fail_time
0,14108.934444444445
7,5911.6825
6919,15711.427222222223
4231,13569.983333333334
4988,16833.862500000003
7225,15021.8025
6929,14639.45
6072,14323.231944444444
3093,9545.391944444444
4992,13805.065277777778
4997,12944.046666666667
6084,14516.437222222223
6096,14339.960277777778
6101,16746.437500000004
3624,12693.819444444445
3625,12693.819444444445
3626,12693.819444444445
3627,12693.819444444445
3629,12693.819444444445
3630,12693.819444444445
3631,12693.819444444445
3633,12693.819444444445
3634,12693.819444444445
3635,12693.819444444445
6108,14278.713333333333
6949,13467.71388888889
4274,13356.296944444444
5727,16786.219444444447
5725,17113.949444444446
5734,14169.531388888889
4109,14547.420277777777
4109,8995.43888888889
4285,15084.590555555556
5028,13859.713055555556
7252,15122.683888888889
4716,14118.468055555555
5736,13624.22138888889
5737,13624.22138888889
5738,13285.538055555555
5740,13624.22138888889
5741,13624.22138888889
5739,13624.22138888889
5742,12064.059722222222
5743,13624.22138888889
5744,13624.22138888889
5745,13624.22138888889
5746,13624.22138888889
5747,13624.22138888889
7527,13983.418055555556
7532,15725.235277777778
5043,2199.458611111111
5040,13863.920277777777
4298,1712.341111111111
4301,15029.090555555556
5329,14289.052777777777
6900,13560.272222222222
4310,16896.626666666667
4322,13330.771388888888
4740,15979.101111111111
6372,13626.877777777778
3151,8961.76638888889
4338,15317.712777777779
1476,8305.120277777778
1477,8305.120555555555
1478,8305.1225
1479,8305.120555555555
1480,8305.120277777778
1481,8305.120277777778
1482,8305.120555555555
1483,8305.120555555555
1485,8305.120555555555
1486,8305.120555555555
1487,8305.120277777778
5200,13232.568055555555
7176,13195.464444444444
5569,3453.532777777778
5574,4964.46
5575,4964.459722222222
5577,4964.460277777778
4345,13668.885277777777
5581,5105.143055555555
2689,8681.226111111113
5754,13096.042777777779
5208,15831.01638888889
5209,13178.819444444445
6264,10203.453611111112
8434,8505.33888888889
8088,15976.419722222223
2496,15842.989444444445
6120,14265.468888888889
7616,15591.6
5593,17170.159166666668
5596,15315.829444444444
5592,13628.432777777778
5607,5767.022222222222
7357,15602.921388888888
7356,15473.891666666666
7366,17256.97388888889
8134,16439.98138888889
6788,15048.11611111111
6553,15288.612777777778
5761,14301.371111111112
7368,10871.521666666667
6813,16236.936944444444
7194,13698.468333333334
5616,13816.892222222223
6041,11082.306666666667
5101,13702.214722222223
5100,13628.334166666667
5113,3476.1541666666667
3222,9130.003055555557
5628,3453.530277777778
5416,4458.273611111112
3791,10626.34111111111
4132,9703.156666666666
7666,16468.03583333333
5427,14937.069722222222
6432,13695.620555555555
4356,14850.958333333334
4766,15670.868055555555
7202,15484.987777777778
7200,13223.629722222222
3794,6712.1125
7950,15128.79388888889
7946,15166.560555555556
7948,12178.376666666667
5642,9685.959166666667
1008,5754.667777777778
7452,13730.878055555555
7457,16692.903611111113
8166,8686.640555555556
6132,14487.8175
4373,15065.280277777778
4373,15628.801388888889
6144,10839.507222222222
6145,14462.467777777778
5655,3453.531388888889
5777,14514.255
6156,14338.51638888889
7464,15514.467222222222
3527,9932.505555555555
6169,14329.236666666666
6168,14487.035
5791,12510.922222222222
5789,17185.773055555557
5786,14062.629444444445
7121,15516.4425
4388,8184.985555555556
6870,15302.55361111111
6874,16575.97861111111
8221,4260.116111111111
6878,15801.269444444444
7969,13526.99138888889
5709,16571.294444444444
6180,14456.339444444444
5183,3453.5325
5511,14889.045555555556
3577,11894.025277777779
4394,13084.719722222222
4395,15177.615277777777
5222,14046.740833333333
5232,17193.273333333334
5233,12246.773333333333
5235,12834.278888888888
6193,14343.929722222223
6197,16555.336944444443
6192,14482.048611111111
4410,16736.755833333336
4412,13655.480555555556
5190,3453.533611111111
