disk_total_id,fail_time
284,14600.535
550,7083.428055555555
601,7930.393333333333
950,7016.479722222222
1020,5506.188611111111
1100,6060.812222222222
771,6468.458333333333
285,15074.634722222223
1190,7631.9825
1551,4741.167222222222
1670,7675.616388888889
350,10059.601666666667
350,13307.860833333334
772,7810.218055555555
891,7458.409722222223
892,6313.186388888889
691,6323.616944444444
692,7809.932777777778
842,15717.867777777778
2310,6387.424722222222
1673,7810.351388888889
801,16868.11416666667
2323,7518.767222222222
1553,6778.477777777778
2313,7563.474444444444
951,6863.471666666666
382,11454.906111111111
1112,5624.534166666666
269,12917.065833333334
1473,6682.616111111111
1361,9168.74638888889
2402,6275.5344444444445
1323,8122.094444444445
1512,7809.913611111111
1723,6878.828333333333
606,7810.373611111111
300,3975.3083333333334
2215,12777.3
1102,6632.308888888889
903,7310.251666666667
1996,8627.649444444445
2325,7176.426111111111
1555,7738.544166666667
2403,7059.108055555555
2590,7068.531111111111
895,6770.0008333333335
248,6469.152777777777
220,12452.011111111111
333,10995.122777777779
774,7810.1594444444445
352,7832.416944444444
1103,7810.120555555555
1325,8097.824166666666
384,15890.101111111111
1153,8098.211111111111
305,9622.372777777779
2255,7810.366111111111
1476,7642.182222222223
73,3471.6341666666667
775,7227.158333333334
57,3065.128888888889
287,12549.634166666667
777,7809.880833333334
182,4347.920833333334
1197,7654.695277777778
1605,7810.075277777778
1677,4609.243055555556
2315,7810.102777777778
897,7810.358333333334
183,12505.922777777778
2404,6274.795833333334
1515,7834.188611111111
536,5305.89
1736,12789.406666666666
1573,7810.418888888889
694,7671.204444444445
695,7810.279444444444
368,6264.573333333334
2592,7458.615
1255,7810.189722222222
1115,6778.194444444444
1207,7670.704166666666
1477,7809.900833333333
374,11507.807222222222
354,11709.610277777778
2328,6832.32
1116,6025.950277777778
1678,4666.186944444445
538,7810.060833333333
2524,6746.0775
1538,7196.3075
778,7809.996388888889
2593,6529.269444444444
2406,12346.861388888889
2319,7810.317777777777
1328,8122.096111111111
1575,7340.8275
306,12959.995277777778
107,16130.009722222223
539,7810.168611111111
558,6976.920833333334
958,6865.080555555555
307,10478.81111111111
959,7433.078888888889
1999,6276.775
1388,13665.438333333334
1576,7810.407222222222
187,13971.868333333334
1108,6805.176111111111
366,9751.15138888889
1609,7439.683055555555
1577,5574.1675
699,7810.245555555555
448,7642.195
2329,5218.218055555555
1829,7809.886111111111
2009,6427.925833333334
638,6022.671666666667
2409,7810.236944444445
1479,7834.035833333333
189,7615.0905555555555
377,14595.601111111111
