disk_total_id,fail_time
109,4842.0225
4536,13811.72138888889
4077,3827.275
4619,17470.402222222223
4620,8274.525833333333
4862,14181.787222222221
4888,15484.311944444444
2585,16221.503611111111
4701,14622.784444444444
4891,17506.119722222225
1056,6903.8469444444445
3649,15291.00138888889
5022,15181.4025
4784,17327.365
144,6434.915
4973,15236.118611111111
4894,16470.776944444446
4873,12373.181111111111
5025,11482.510277777777
5026,11317.019722222221
4974,13622.6075
4917,15257.352222222222
5029,12068.96388888889
5002,16442.527222222223
5081,16664.93361111111
4897,16155.906388888889
4898,11674.115555555556
4629,12776.249444444444
5054,11852.358055555556
507,16151.897777777778
684,6736.046666666667
4529,15117.463333333333
4875,13837.505555555555
4899,10420.7
4900,14157.544444444444
389,12748.24
3333,5517.0680555555555
4705,13402.931111111111
5004,13252.877222222221
4606,12228.198611111111
4958,17025.286111111112
4609,13788.871666666666
5007,10705.800277777778
5009,13350.795277777777
2042,10118.039722222222
5011,16203.256111111112
5082,12032.365277777777
5087,14863.197777777777
1150,585.25
4635,12968.388333333334
5044,15030.017777777777
4843,14739.113888888889
3933,15534.063333333334
4612,11429.945277777777
665,13302.199722222222
1970,6660.175
612,8358.67388888889
4885,12175.098333333333
3500,15662.934444444445
855,153.625
4933,12061.357222222223
4933,12966.44
1963,5420.554444444444
5092,15089.612222222222
5093,11984.120277777778
3642,8364.429722222223
2087,13625.160555555556
4856,14883.628055555555
5095,13518.03611111111
4907,12919.103611111112
5018,13349.045277777777
4910,13166.278333333334
5097,14526.708888888888
5099,16260.189722222221
4911,11551.201666666666
4587,15169.8525
4588,11237.363055555556
4589,15169.433055555555
5101,10925.114166666666
5102,15960.281666666666
