disk_total_id,fail_time
34,3546.1644444444446
39,3453.5152777777776
33,3453.5133333333333
40,3453.514722222222
52,12465.045833333334
53,15921.02861111111
54,5192.153611111111
56,12715.550277777778
59,6009.376111111111
270,15898.26888888889
279,14639.913611111111
283,15871.082222222221
60,12493.0425
63,12725.6175
62,12046.517222222223
64,12725.646111111111
65,12725.702222222222
66,12725.662222222221
68,12046.518333333333
69,12725.665555555555
70,12725.6625
71,12046.517222222223
67,12725.664166666667
72,12725.69
73,12725.66888888889
74,14870.87638888889
77,13213.530555555555
86,13037.93638888889
89,12834.006388888889
285,12279.223333333333
292,16017.159722222223
294,12279.217222222222
295,12279.2075
306,15365.610555555555
311,14755.738611111112
312,14344.968055555555
318,11599.796666666667
322,12321.041388888889
326,11521.699166666667
315,11608.49861111111
957,5331.3325
340,16847.16916666667
342,13614.0625
343,13401.61638888889
344,13641.076388888889
351,13435.537222222221
356,13837.940555555555
359,15545.848333333333
371,15142.43611111111
375,2580.1930555555555
376,14471.695277777777
382,15016.738611111112
383,16838.16027777778
384,15636.406388888889
960,987.1486111111111
961,1395.14
969,16402.604166666668
396,14448.749166666666
398,13109.213055555556
400,14404.184444444445
95,13283.926388888889
100,13121.091666666667
102,12761.429166666667
92,15616.016111111112
407,3971.0152777777776
408,16541.30222222222
413,5541.076666666667
414,5839.9775
417,13645.118333333334
418,17236.89166666667
617,7835.094722222222
629,7851.039444444445
420,12496.038055555555
421,11768.826388888889
424,13025.805555555555
427,15714.728611111112
431,3122.366388888889
736,531.3244444444445
738,1011.3352777777778
746,9099.211666666668
748,411.325
978,5817.993611111111
982,5817.914444444445
989,5818.097777777778
990,10065.199722222222
1001,10065.186666666666
1016,9339.21361111111
439,14448.365277777777
440,17231.935
446,15753.176666666666
447,3132.606111111111
448,15139.968611111111
449,14915.529166666667
1028,6177.930555555556
1048,3003.2505555555554
1049,1707.1663888888888
120,10114.171666666667
121,10114.179722222223
125,10113.836388888889
120,716.5205555555556
122,10114.1575
131,10114.021666666667
132,10114.139722222222
122,9529.139722222222
123,10114.130833333333
138,6106.465833333334
135,2251.506666666667
139,13077.266111111112
140,6072.699444444444
141,2251.590277777778
141,6065.675833333334
143,6072.771111111111
144,2251.591666666667
140,4283.811111111112
138,6072.775277777778
146,6072.772777777778
138,6072.773611111111
149,6072.6975
136,6065.779166666666
146,6072.7763888888885
154,11582.597222222223
156,11498.179166666667
163,11486.535
782,9963.30361111111
785,13527.851944444445
790,3776.159166666667
166,10761.068888888889
168,10761.093333333334
169,10761.073888888888
451,17196.131944444445
453,12165.693888888889
459,3948.599166666667
456,10569.56111111111
461,5159.536388888889
451,11676.6475
463,4987.534722222223
1053,7137.476388888889
468,9690.485555555555
469,15041.065277777778
474,4841.5952777777775
479,11574.383055555556
475,4281.675
1078,2331.072777777778
799,9177.07388888889
803,10089.058055555555
804,9315.085555555557
187,11145.065
191,10761.0875
192,10761.086944444445
1095,10491.418055555556
1103,17197.620000000003
195,13612.025
199,13308.993888888888
198,13361.181944444445
202,11434.187222222223
205,12810.444444444445
197,12371.152777777777
196,12300.209444444445
1116,3675.2266666666665
1121,2667.241666666667
481,15721.385277777777
488,14501.770833333334
489,15997.501666666667
812,4760.217777777778
813,4760.439722222222
815,3968.090833333333
822,4760.44
212,10069.057777777778
215,12438.767222222223
217,10174.940555555555
219,9214.28388888889
826,14409.091944444444
829,15753.023333333333
833,14937.062222222223
1125,16402.628055555557
497,11903.698611111111
499,10177.49138888889
502,9787.291666666666
841,11841.070833333333
846,5744.733055555555
848,5259.3375
1151,5979.425555555556
860,3819.14
862,3453.5197222222223
875,14577.083888888888
877,16065.031944444445
879,16425.058055555557
751,1203.1275
1169,12729.28
887,8217.325833333334
888,8193.229722222222
891,8217.298333333334
513,6150.084444444445
511,6150.085
525,13750.228333333333
528,15905.368055555555
533,16092.194722222222
535,15723.775277777779
538,16062.068333333333
228,10761.096944444444
233,10761.0925
236,10761.092222222222
1184,16402.63
545,15393.00138888889
546,16128.682777777778
548,15422.434444444445
903,11841.059444444445
905,12465.063055555556
906,12345.036944444444
242,14547.406111111111
244,14031.744444444445
250,14412.216388888888
556,14142.47
256,13231.650277777779
261,11770.489722222223
264,11346.7275
267,11302.301944444445
575,9446.479444444445
574,4262.244166666667
578,3724.94
915,11841.055833333334
922,12345.056388888888
926,363.3127777777778
767,6555.291944444444
