disk_total_id,fail_time
461,15764.621666666666
648,5264.861111111111
2126,12677.04361111111
3326,13871.953333333333
3440,11712.785277777777
1299,13840.908055555556
2430,4763.336944444444
1398,423.1152777777778
3267,8173.291944444444
3493,13456.521388888888
3497,15737.063055555556
2134,9264.004722222224
2135,10194.626944444444
3443,17503.870000000003
3505,12856.940555555555
2119,8626.915833333334
2375,7685.3725
3452,13585.78611111111
3454,13875.038611111111
3507,11359.758055555556
3508,11167.111666666666
1736,12121.283055555556
3445,16253.8625
2409,424.12166666666667
2106,2237.034166666667
2006,10200.135833333334
