disk_total_id,fail_time
12005,11114.976111111111
12063,14118.668333333333
29227,17246.143333333337
23466,11835.378055555555
12125,12346.823888888888
8017,8787.03888888889
8022,7059.041111111111
12601,13151.053055555556
12603,12522.0425
12606,15289.159444444444
12602,13317.856666666667
12616,14805.605833333333
23232,5331.065833333333
23237,4467.074722222223
12625,12657.259722222223
12627,12657.281111111111
12632,12657.29
12632,12657.260277777777
12633,12657.229444444445
12634,16185.233055555556
9850,7575.870277777778
9967,3451.5469444444443
27063,11937.273055555555
27127,15489.151666666667
12637,13746.978611111112
11220,10117.486111111111
2220,2718.967777777778
12192,5502.212222222222
7782,3555.0911111111113
28361,435.14944444444444
13560,14965.115555555556
13561,14965.118055555555
13562,14965.115555555556
13563,14965.115555555556
13564,14965.115555555556
13565,14965.117222222223
13566,14965.117777777778
13567,14965.115555555556
13568,14965.115555555556
13569,14965.117777777778
13570,14965.117777777778
13571,14965.117777777778
15386,5187.042777777778
13982,17125.135833333334
13985,14164.577777777778
13989,16671.986666666668
13990,17219.009444444448
32118,17366.313333333335
24427,3651.485833333333
3660,9029.406111111111
3661,6932.502777777778
3666,6932.502777777778
3667,6932.502777777778
3668,6932.502777777778
3669,9029.408333333335
3670,6945.211666666667
3671,9029.408333333335
11461,7137.276944444445
21248,315.40833333333336
267,10100.351666666667
13993,15948.819166666666
20357,8979.221944444445
24540,6291.236111111111
24542,6027.241666666667
24543,5859.2475
24544,6987.173055555556
24547,10299.073888888888
293,4439.85888888889
14284,14191.300277777778
11738,15160.235
11736,10425.535833333333
11737,10414.011944444444
35001,16161.190555555555
13938,13700.248333333333
17288,12318.5125
35640,14337.38361111111
35641,14337.390833333333
35642,14337.373055555556
35643,14337.365555555556
35644,14337.335555555555
35645,14337.383333333333
35646,14337.321944444444
35647,14337.34638888889
35648,14337.31361111111
35649,14337.369722222222
35650,14337.371944444445
35651,14337.310555555556
24681,9147.410000000002
24783,7491.221388888889
24784,7443.219166666667
24785,2955.3469444444445
24786,5331.346111111111
14469,11579.732222222223
2239,7899.3225
14529,16198.309444444445
23895,4227.146944444445
14356,13569.895
18993,8139.459444444445
10104,14963.468055555555
29234,16789.94277777778
13396,9698.8875
13403,16430.673055555555
14700,2859.5208333333335
14702,2859.521388888889
14706,2859.521111111111
14711,2859.5205555555553
11580,13401.060277777779
13462,5139.191666666667
8669,16402.619444444445
13513,13241.181388888888
13518,15182.2225
35652,14337.355277777779
35653,14337.315833333334
35654,14337.324444444444
35655,14337.35861111111
35656,14337.326388888889
35657,14337.388888888889
35658,14337.370277777778
35659,14337.37638888889
35660,14337.37
35661,14337.338055555556
35662,14337.315555555555
35663,14337.338055555556
14052,6264.785555555555
14714,2859.514166666667
14718,2859.5144444444445
14719,2859.515
14765,12279.215
23784,11475.46388888889
23788,5331.341944444444
23791,8043.22
17760,1539.4708333333333
35664,14337.3725
35665,14337.37388888889
35666,14337.309722222222
35667,14337.333333333334
35668,14337.331944444444
35669,14337.31388888889
35670,14337.326666666666
35673,14337.316666666668
35674,14337.323055555555
18103,1635.1658333333332
18104,2259.1663888888893
18105,1899.1625
11052,9111.396111111113
11053,9111.399444444445
11054,9111.397500000001
11055,9111.398333333334
11056,9111.395833333334
11057,9111.399444444445
11058,9111.396111111113
11059,9111.396111111113
11060,9111.396111111113
11061,9111.398333333334
11062,9111.398333333334
11063,11282.874722222223
35677,14337.353888888889
35678,14337.37611111111
35679,14337.351666666667
35680,14337.31111111111
35682,14337.342777777778
35683,14337.32888888889
35684,14337.375
35686,14337.380555555555
35687,14337.341944444444
11701,12439.070833333333
11702,11982.710277777778
11700,11572.698055555555
31214,17294.333333333336
29365,17222.42527777778
27282,17366.37277777778
13706,11703.191388888888
37096,16429.547222222223
36036,11001.286944444444
3638,5619.431666666666
3645,5619.424444444445
3646,5619.416666666667
14597,11211.935555555556
20967,6339.499444444445
25234,8499.095000000001
12398,12346.852777777778
9432,14031.119444444445
9434,16402.64361111111
9443,16402.64222222222
14653,15255.929444444444
14652,12279.188055555556
14658,12279.1875
14661,11661.996944444445
7957,8523.041944444445
7958,9987.038611111111
14732,6796.178888888889
12650,13433.506388888889
12652,15816.420555555556
11751,15986.068055555555
11750,10053.651944444444
25034,9939.058888888889
24144,9147.227222222224
24145,9147.227222222224
24146,9147.227222222224
24147,9147.227222222224
24148,9147.227222222224
24149,9147.227222222224
24151,9147.227222222224
24154,9147.227222222224
24155,9147.227222222224
11796,15009.467777777778
11801,9820.337222222222
11761,12345.955833333333
11760,13379.863333333333
11762,12083.959722222222
11773,13499.482777777777
11774,12439.869166666667
11772,10047.369722222222
18397,6963.186388888889
18402,8067.176111111111
18403,6771.19
18404,7011.188888888889
18405,6723.194444444444
18406,10635.2225
11064,9111.399166666668
11065,9111.399166666668
11066,9111.401111111112
11067,9111.401111111112
11068,9111.399166666668
11069,9111.401111111112
11070,9111.401111111112
11071,9111.39888888889
11072,9111.399444444445
11073,9111.399444444445
11074,9111.399166666668
11075,9111.399444444445
24576,5331.2427777777775
24577,5571.2475
24578,5331.243888888889
24583,5331.2444444444445
24586,5331.241944444444
10772,15322.541388888889
13536,12885.165833333333
13538,12545.110833333334
23844,5331.121666666667
23846,5331.1275
23854,1923.1158333333333
3291,9147.20777777778
3293,9147.20777777778
3294,9147.2075
3296,9147.2075
3297,9147.20777777778
3299,11979.201944444445
14013,14265.759444444444
11712,11675.768055555556
15656,5763.5
23935,4395.148611111112
8894,14333.00111111111
18578,11691.138333333334
18586,11523.138333333334
13655,12848.669444444444
8065,4347.049722222223
8068,5331.0361111111115
8069,8139.035
8070,5715.041388888889
8072,6003.035277777778
8073,5475.040277777778
8074,5331.0391666666665
8075,5331.0375
14021,14387.396944444445
11438,3453.543888888889
11444,3453.5425
35688,14337.384444444444
35689,14337.359722222222
35690,14337.357222222223
35691,14337.325
35692,14337.335555555555
35693,14337.328611111112
35695,14337.326111111111
35696,14337.385555555555
35697,14337.315
35698,14337.38
35699,14337.382777777777
35795,17438.238888888893
