disk_total_id,fail_time
924,9545.75861111111
926,16141.365555555556
310,16155.239166666666
312,8498.880555555557
315,14474.161666666667
319,3152.688888888889
128,14393.846111111112
131,14537.3575
132,14937.134444444444
873,5792.635555555556
336,12738.571666666667
347,13862.909166666666
368,13964.00111111111
376,12662.503333333334
395,11394.624722222223
396,12152.507222222222
381,13442.062777777777
383,14001.567777777778
384,13865.8025
848,3507.307222222222
849,2739.324722222222
898,8457.795833333334
900,9555.303333333333
420,11904.505555555555
428,12908.115277777777
429,11602.262777777778
85,15911.655555555555
86,11782.20611111111
85,9763.109722222222
94,11816.130555555555
453,11999.089166666667
454,11737.614722222223
459,12714.027777777777
477,15687.761111111111
479,15545.529444444444
488,14050.722222222223
119,5890.022777777778
121,12955.889722222222
122,3359.8530555555553
144,12835.309444444445
146,15116.121666666666
150,13012.850833333334
510,12836.9775
512,13113.299444444445
10,13118.593888888889
11,14027.878888888888
534,14843.946666666667
545,15836.419444444444
945,7693.576944444444
949,15853.453055555556
46,11893.409166666666
50,11745.631666666666
49,14345.24111111111
562,12940.705277777777
566,14263.89
562,10771.445
571,13189.629166666668
742,4299.4047222222225
753,531.4877777777779
185,13441.878055555555
189,14169.748055555556
186,2253.795
36,3451.532777777778
65,16119.500555555556
67,14392.543055555556
323,12849.506388888889
323,15324.858888888888
327,3150.5222222222224
332,16410.140277777777
334,15172.79361111111
955,17270.32027777778
957,10484.413888888888
176,13192.544722222223
178,13333.712777777779
197,3453.3230555555556
196,3453.3633333333332
201,4304.2925000000005
204,3800.1266666666666
205,3453.323611111111
980,5818.056388888889
986,5817.916944444444
913,3453.5219444444447
919,3453.5202777777777
464,12825.568333333333
466,12952.564722222221
589,6627.886666666666
595,5068.886944444444
598,15712.49138888889
1011,963.1486111111111
1014,16402.63472222222
1017,6003.490555555555
1019,4995.312777777778
233,14624.171666666667
235,14869.975833333334
237,15682.701388888889
618,13222.95638888889
622,4910.113611111111
623,13233.7825
492,16203.723055555556
493,17136.15805555556
500,14266.283333333333
359,14481.497222222222
361,12865.859444444444
633,13605.515277777778
638,16053.674444444445
252,11793.092222222222
258,10761.086666666666
644,11828.045833333334
654,11388.458333333334
15,12296.052777777777
20,13674.868888888888
21,11967.005
26,15053.890833333333
605,14762.175
610,3249.2744444444443
611,6193.634166666667
410,10336.84888888889
406,13669.490277777777
411,10215.93
415,17179.746388888892
280,12496.51638888889
284,13079.389722222222
285,11913.607777777777
286,16331.357222222223
287,13584.644722222221
292,15999.65
658,11913.623055555556
663,12810.889722222222
665,12758.043333333333
669,15525.235833333334
662,17038.73555555556
439,11358.801666666666
441,11464.189722222221
444,13063.030277777778
210,3453.3533333333335
211,3453.3547222222223
214,3453.3541666666665
215,4184.519166666667
216,3453.3525
220,4784.491666666667
222,3453.3530555555553
75,14140.000277777777
76,15349.811666666666
297,16079.118055555555
298,16120.055277777778
576,12912.851111111111
580,14529.516111111112
584,13189.628333333334
98,15273.435
99,15218.201111111111
103,14527.269166666667
111,13063.404166666667
1037,1299.336388888889
1039,2979.3952777777777
968,5817.926388888889
546,15248.100277777778
550,15002.23
553,15206.66861111111
676,10930.278888888888
679,12160.651666666667
155,15646.740277777777
157,11930.961666666666
163,11861.556666666667
721,7419.493333333333
241,14190.226111111111
250,14056.370555555555
518,15904.035833333333
525,13194.380555555555
526,15406.114166666666
530,15428.502777777778
518,10867.38361111111
997,5818.240555555555
1007,5818.1836111111115
1056,6843.323888888889
1059,1131.336388888889
271,10761.0825
278,10761.095555555556
692,11570.486944444445
697,12463.26888888889
1022,16402.63472222222
1024,16402.64138888889
1030,1467.3991666666666
1034,4491.320555555556
1035,16402.6725
