disk_total_id,fail_time
7205,13401.051388888889
2768,14445.322777777777
1730,1966.425
6266,3171.4669444444444
6267,8019.214166666667
5202,5656.976388888889
5206,6483.070833333333
1227,7248.6802777777775
6832,4107.33
2770,4853.651111111111
2778,6885.079722222222
1751,13238.908333333333
7832,10517.828611111112
1760,2060.1005555555557
2790,15253.025555555556
1254,2587.0916666666667
7844,9123.34138888889
5217,8139.313611111111
2801,6128.851111111111
6289,11331.439166666667
21,2487.194722222222
2817,10871.067777777778
2826,13428.3025
5233,2955.1575
7223,14073.083888888888
1778,4193.785277777778
2843,14765.94638888889
2841,15812.245833333332
1261,12629.910555555556
1263,10102.023888888889
5260,2139.4633333333336
6845,3819.3816666666667
7229,15585.031944444445
1274,3451.5441666666666
2847,12183.380277777778
2849,12498.1525
2849,10095.024444444445
2852,13421.049166666666
2862,706.6097222222222
1782,13361.699444444444
1797,15130.735277777778
1798,15631.410277777777
7899,2331.235833333333
2893,12300.0175
5270,3291.1580555555556
2908,11810.56111111111
2913,13002.791666666666
2914,12917.052777777777
2918,9175.548055555557
2921,16169.441111111111
33,12409.905277777778
44,1714.3758333333333
2933,14541.954166666666
1814,3824.2233333333334
1824,14584.270277777778
1288,10979.567777777778
1292,5480.920833333334
7913,3387.052222222222
7259,11793.10861111111
2943,13073.897777777778
1315,1747.935
1837,8246.484444444444
7920,5187.404166666666
2955,14337.390555555556
2958,8943.141666666668
2960,10793.5025
5295,2787.268611111111
96,8667.080277777779
7936,3195.4225
7270,11841.072777777777
2967,4924.508055555556
2969,12279.168055555556
2970,2554.3772222222224
2970,12279.201111111111
6669,10695.698055555555
7953,10485.506944444445
6300,7203.368611111111
1851,2744.010277777778
7966,2235.3377777777782
1328,15006.231944444444
1338,12061.724444444444
2977,14424.082222222221
2979,15447.00138888889
6682,9099.47888888889
6683,9099.473055555556
6684,9099.476944444445
6686,9099.475
6688,6579.060555555556
2990,14670.47
3001,6488.336388888889
132,12560.727222222222
136,12148.453611111112
1864,7872.551944444444
5315,6675.229444444444
5324,7179.3825
1877,12143.495277777778
1881,13013.799722222222
151,4375.686111111112
166,6675.749444444445
7993,17366.419444444447
3003,15112.816666666668
3007,8368.044166666668
6859,6411.476388888889
902,10885.039444444445
174,14265.116666666667
3017,4118.346111111111
7997,1851.3291666666667
194,3273.114722222222
1890,7617.27
203,8689.663055555557
3034,1899.1077777777778
209,13408.861944444445
6316,2019.0283333333334
3051,5015.077222222222
1904,13220.281388888889
1899,15621.13388888889
1909,12454.380555555555
1898,12712.702777777778
7281,4643.968333333334
3059,12189.523055555555
3061,12757.644444444444
3067,15067.224722222221
3066,12041.449444444444
1911,12507.850833333334
1913,11313.050555555556
1930,3944.0802777777776
1931,4160.078888888889
1947,16173.674722222222
1959,8843.676111111112
1339,9946.014166666666
1362,277.5683333333334
3099,10874.659166666666
3097,10414.2775
3101,1250.3461111111112
3104,12670.385277777777
8040,12729.326944444445
5382,6579.487222222222
7293,12561.075555555555
3118,2970.2830555555556
1964,5744.0616666666665
3121,13503.0175
7315,16525.3275
3135,4646.7875
7326,1347.1730555555555
8063,7011.065
3147,7309.176944444444
3164,12286.880555555555
1369,1281.1841666666667
3176,7835.659722222223
3178,13261.72138888889
1977,13305.99
1976,12933.01
1977,1101.3819444444446
1986,17070.030833333334
1987,16781.000833333335
5433,4083.130277777778
265,7093.351111111111
1389,9446.74
3185,8276.208888888888
3198,8213.493611111111
6871,2979.3155555555554
1991,12994.114166666666
1989,15449.801111111112
3212,15592.134722222223
3231,15112.701111111111
3232,6291.274444444444
5446,10275.322777777777
1394,10046.198055555555
2005,2950.6877777777777
5485,6651.145833333333
2025,3453.55
6318,75.32055555555556
3240,14613.032777777778
3243,13492.683055555555
3245,14961.863611111112
3239,14908.584722222222
8137,2115.417777777778
7332,16017.028888888888
6886,7491.384722222222
3252,602.2752777777778
2031,5064.4675
6896,3603.3866666666668
3268,16402.60638888889
3271,9435.029722222222
7350,11841.066666666668
3279,6895.845555555556
3292,9487.459166666667
273,7645.842777777778
2047,16143.320555555556
6357,1731.2355555555555
3304,13030.33138888889
5544,3963.051111111111
6371,9147.127222222223
6372,5259.043888888889
6381,5451.050277777777
6382,9147.127222222223
293,9037.722500000002
5568,3963.4055555555556
2060,8491.71638888889
2060,16010.529722222222
3325,3473.0230555555554
3327,3222.445
6906,14125.346944444444
1423,1597.8505555555555
6917,7179.339166666667
8187,6171.385
3339,15724.416666666666
3353,16119.418333333333
303,4637.508333333334
5589,4635.311388888889
317,16063.200833333334
918,14337.3775
8226,3987.474722222222
3358,6796.450833333333
7382,4284.943888888889
331,9931.979444444445
2071,14561.003333333334
928,6244.23
342,3529.355
3369,16707.476944444446
3379,12544.293055555556
2081,13470.035
2088,11424.13
2091,3453.471666666667
3398,13066.861666666666
8248,4923.315833333333
3412,10093.007777777777
1441,13697.297222222222
3431,15256.006111111112
1445,5210.531111111111
3437,721.6869444444444
371,3262.538611111111
380,14146.385833333334
385,13908.120555555555
8276,13093.836666666666
942,7672.8741666666665
3447,15329.651666666667
2111,11517.765
6710,1299.2180555555556
6713,1035.2183333333332
6714,1059.2222222222224
6715,1371.2188888888888
6716,1035.2172222222223
6717,1011.2169444444445
6719,1107.2175000000002
6720,1179.2247222222222
8284,1827.171111111111
6726,2667.055
3459,9321.059722222222
3464,15640.90138888889
3466,3192.599166666667
3468,12974.79388888889
8306,5817.928055555555
8327,6675.059444444444
8357,5818.119722222223
6398,771.0133333333333
6399,4323.129722222223
6407,747.0116666666667
3483,14573.435
3482,14385.398888888889
3484,3244.0941666666668
6419,627.28
3504,6116.016666666666
403,5316.927222222223
3511,8520.551666666668
3515,16154.156111111111
8390,10299.368055555555
3527,15769.268055555556
953,5342.9927777777775
1457,5635.373611111111
1464,8765.097222222223
8423,3243.1866666666665
6440,6435.365
6442,6507.366388888889
6446,5979.365833333333
6447,5403.364166666666
3545,11961.275555555556
3548,16678.822222222225
6451,1707.0919444444444
3554,15828.433888888889
3562,10549.541111111112
3571,14636.211666666666
3575,8011.837222222222
8436,5817.884722222222
3595,14490.816666666668
3608,15006.617777777778
2130,7017.434722222222
2135,15975.756944444445
2133,11826.687222222223
2145,4126.105277777778
2150,4100.4383333333335
2151,3197.7625
419,14636.26
3634,14782.017777777777
3635,14046.61611111111
8440,7611.148611111111
8448,291.3313888888889
967,4847.533888888889
3642,3218.1255555555554
3643,3170.0416666666665
3663,8451.646111111113
3667,13385.54611111111
3683,6735.312777777778
3692,14517.821944444444
3694,13512.881666666666
3700,14863.224722222221
8465,13563.064166666667
3714,8260.350833333334
3721,15009.863055555556
3723,3158.591388888889
983,7436.974444444444
3733,13437.659444444444
3743,16097.109444444444
7413,11841.057222222222
6467,1827.1630555555555
8501,17197.603333333336
5672,9627.468888888889
6474,5139.062777777778
6484,9147.36638888889
3757,12729.274722222222
3764,12729.284722222223
3765,12729.311944444444
3766,1850.5502777777779
3768,6862.130833333334
8510,6675.321111111111
3772,14166.353611111112
8528,123.47416666666666
8550,12297.325833333334
1478,4948.909166666666
7427,5667.351944444445
5696,555.2836111111112
3783,8341.835555555557
8557,5817.8975
3798,15706.722222222223
3806,15873.4125
3807,15915.6025
3816,12685.34
2158,14107.667777777779
2162,13309.499722222223
2160,9707.396111111111
3833,14148.671666666667
7448,10209.055555555555
446,2811.936388888889
7449,13425.065
8591,1323.4947222222222
3841,12303.5775
3853,2739.088888888889
7476,5955.224722222222
3865,7035.1913888888885
3881,7357.997777777778
7491,11841.065
3897,192.04666666666665
1496,3676.1330555555555
993,8826.800555555557
3913,13163.009444444444
3918,15784.457222222221
3924,11510.33138888889
3931,8426.210833333334
2171,5803.978055555555
2183,10048.122777777779
462,14706.374166666666
477,7385.011666666666
5720,9147.238333333335
5722,9147.238055555557
5723,9147.238055555557
5724,9147.238055555557
5725,8955.212777777779
5726,9147.238055555557
5727,9147.238055555557
5728,9147.238055555557
5729,9147.238055555557
5730,9147.238055555557
5731,9147.238055555557
5732,9147.238055555557
488,13417.684166666666
7511,11937.07888888889
5741,9363.169722222223
7515,16881.028611111113
7516,16881.029722222225
7517,16881.03305555556
7518,16881.03166666667
7520,16881.025
7521,16881.03527777778
7522,16881.03027777778
7524,16881.0325
7525,16881.035833333335
494,16106.376944444444
6972,4275.335555555556
6988,11283.331944444444
8606,7809.979722222222
3940,8907.856666666668
8630,10505.644166666667
2188,11751.401944444444
2189,13176.680277777778
2190,13777.058611111112
2187,15804.106666666667
3958,14437.253055555555
3974,10130.022777777778
3978,14134.524166666666
3980,12938.63361111111
5783,5115.025277777778
4000,14045.95611111111
4016,12514.201388888889
2206,13020.554722222223
2200,14799.548333333334
2201,14915.101111111111
2218,4107.448055555556
4021,15457.069444444445
8649,1659.1361111111112
1019,8389.488055555557
518,15299.8025
8681,9033.30638888889
4031,9692.044444444444
4044,6765.213055555556
8696,15565.373333333333
4065,3508.773888888889
1510,12319.933055555555
2226,9923.1225
2231,10761.096666666666
4075,9662.437777777777
