disk_total_id,fail_time
4395,15789.529444444444
4411,13574.8525
4665,14821.794444444444
2956,5790.694444444444
4786,16585.61527777778
3646,12746.953611111112
5057,12954.02611111111
5071,13860.671388888888
5085,15095.538888888888
5192,17445.44027777778
5207,17285.77805555556
5357,12346.814444444444
5370,11476.71
5386,15421.191666666668
5521,12533.921666666667
4565,12964.369166666667
5344,14230.111111111111
5074,16515.8725
5612,13541.606944444444
5700,11425.954722222223
5702,14932.45
5720,16204.1025
5880,11905.679444444444
5226,14211.572777777777
5896,16275.460277777778
5900,13627.03388888889
5362,17418.38055555556
5885,15233.770555555555
3354,1104.9244444444446
5943,13398.85611111111
5945,13574.592777777778
5077,13704.564722222221
5078,13591.064444444444
2255,2242.1050000000005
2253,2242.1022222222223
5088,11181.175
5119,15809.63388888889
2248,442.0805555555556
5230,16451.09833333333
5688,13324.294722222223
6061,14401.691111111111
4809,14229.778888888888
4811,14822.34861111111
5903,16921.11527777778
6075,14397.683611111112
3445,17012.82277777778
3444,17012.868611111113
3833,17124.76777777778
1123,17252.708333333336
5750,15018.525
5058,12799.611111111111
4859,15242.700833333334
5871,11956.770277777778
6137,14455.631666666666
4971,11420.110277777778
6138,13543.327222222222
3473,10835.059166666666
3293,14220.34111111111
6142,13664.535833333333
5380,13038.693888888889
1552,16194.239722222223
6146,15824.243888888888
4678,14428.288333333334
3483,11450.925833333333
2687,10162.087777777779
5391,15472.620555555555
5561,14232.704722222223
1041,13528.874444444444
1042,13528.005833333333
3024,8259.381111111112
4386,10801.113055555556
5757,15790.208333333334
5981,16539.264722222222
4903,13577.290555555555
4275,14733.039166666667
5154,13398.794444444444
5459,16712.851944444446
666,2104.952777777778
2860,5769.316944444445
4011,17364.784722222223
5185,12148.611111111111
5064,12968.860555555555
5065,12658.453333333333
6108,13443.961388888889
4915,15685.784166666666
6128,16976.838333333337
6111,15330.108333333334
6049,13236.83111111111
4572,12954.451944444445
4823,13716.333611111111
5211,14739.024722222222
5187,11305.277777777777
6164,14904.704166666666
2136,4149.833888888889
4617,12273.788888888888
5005,17338.710000000003
6114,15482.949722222222
6116,15597.025555555556
5216,15292.555833333334
2561,7020.766944444445
5444,12998.257777777777
5127,14401.345
4990,15741.75
6118,13994.872777777779
5668,13154.618611111111
4274,16074.285
4273,12949.630277777778
5218,13389.194166666666
4543,15125.763888888889
5698,12964.527222222223
6088,13362.92888888889
